pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2025-07-21,89.1,0.97,6.28,"Saalfrank, Andrew",643289,685314,,foul,,,,,4.0,Mauricio Dubón lines out sharply to center fielder Corbin Carroll.,R,R,L,AZ,HOU,S,,,1,0,2025,0.59,0.53,-0.38,2.64,,,572233.0,2,8,Top,,,,,,,-4.535469724346275,-129.71074228005486,-4.052047839589436,7.638517099663037,25.842504952654743,-25.55427381063632,3.41,1.61,155.0,58.4,46.0,89.0,2290.0,6.1,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.39,,,,,,,,64,2,Sinker,3,6,6,3,6,3,6,3,Standard,Standard,157.0,0.0,-0.052,71.4,7.1,,0.052,88.0,-3,3,0.073,0.927,27,30,28,31,1,3,3.0,1.0,2.0,1.0,2.33,0.59,-0.59,49.4,-4.919920226978192,14.264323266830946,33.779907377620006,31.621933072591112,19.926517401087864
FF,2025-07-21,89.4,1.06,6.11,"Saalfrank, Andrew",643289,685314,field_out,hit_into_play,,,,,8.0,Mauricio Dubón lines out sharply to center fielder Corbin Carroll.,R,R,L,AZ,HOU,X,8.0,line_drive,1,1,2025,-0.12,0.88,-0.02,2.05,,,572233.0,2,8,Top,141.09,66.19,,,,,-2.4239471176557346,-130.28739753529536,-5.878091665220012,-0.884100110494195,24.588660014883992,-21.2081592214864,3.41,1.61,332.0,102.9,16.0,89.6,2360.0,6.1,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.42,0.557,0.607,0.0,1.0,0.0,0.0,5.0,64,3,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,151.0,0.006,-0.252,72.1,7.8,0.889,0.252,102.9,-3,3,0.073,0.927,27,30,28,31,1,3,3.0,1.0,2.0,1.0,1.94,-0.12,0.12,42.9,7.12373241077754,2.362488291913317,31.83251864364756,36.30329730652479,26.540828120379608
FF,2025-07-21,90.4,-2.23,6.38,"Richards, Trevor",676801,670950,,ball,,,,,11.0,Chas McCormick singles on a ground ball to third baseman Eugenio Suárez.,R,R,R,AZ,HOU,B,,,0,0,2025,-0.43,1.69,-0.15,4.58,,,,0,9,Top,,,,,,,6.125044119227605,-131.4342236955006,-2.093568352847086,-6.3634909928422925,29.73460102445056,-12.47494992885784,3.43,1.64,,,,90.2,2207.0,6.4,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.13,,,,,,,,70,1,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,201.0,0.0,0.042,,,,-0.042,,-3,3,0.031,0.969,32,30,32,30,1,3,41.0,1.0,2.0,1.0,1.12,0.43,0.43,53.7,,,,,
FF,2025-07-21,90.2,-2.26,6.27,"Richards, Trevor",676801,670950,,called_strike,,,,,3.0,Chas McCormick singles on a ground ball to third baseman Eugenio Suárez.,R,R,R,AZ,HOU,S,,,1,0,2025,-0.51,1.59,0.45,3.18,,,,0,9,Top,,,,,,,7.848184214235419,-131.01803227805823,-5.086959256483352,-7.636664589284119,29.483833108878496,-12.97634188457118,3.41,1.54,,,,90.2,2170.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.98,,,,,,,,70,2,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,200.0,0.0,-0.049,,,,0.049,,-3,3,0.031,0.969,32,30,32,30,1,3,41.0,1.0,2.0,1.0,1.24,0.51,0.51,53.5,,,,,
CH,2025-07-21,80.0,-2.4,6.21,"Richards, Trevor",676801,670950,,ball,,,,,13.0,Chas McCormick singles on a ground ball to third baseman Eugenio Suárez.,R,R,R,AZ,HOU,B,,,1,1,2025,-1.16,-0.05,-0.07,0.29,,,,0,9,Top,,,,,,,7.332135851483295,-116.27613065284362,-6.272444272369622,-11.83669085787771,21.037838040499,-31.69693295628096,3.33,1.57,,,,80.3,2417.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.02,,,,,,,,70,3,Changeup,3,6,6,3,6,3,6,3,Standard,Standard,262.0,0.0,0.053,,,,-0.053,,-3,3,0.031,0.969,32,30,32,30,1,3,41.0,1.0,2.0,1.0,3.61,1.16,1.16,48.1,,,,,
FF,2025-07-21,91.1,-2.11,6.35,"Richards, Trevor",676801,670950,,foul,,,,,11.0,Chas McCormick singles on a ground ball to third baseman Eugenio Suárez.,R,R,R,AZ,HOU,S,,,2,1,2025,-0.5,1.74,-0.36,3.57,,,,0,9,Top,,,,,,,5.467114793254582,-132.58269743935725,-4.83244923687981,-7.00426085366622,27.991137477281107,-10.812057705740605,3.3,1.57,6.0,73.8,-30.0,91.5,2245.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.99,,,,,,,,70,4,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,202.0,0.0,-0.073,73.8,8.0,,0.073,88.0,-3,3,0.031,0.969,32,30,32,30,1,3,41.0,1.0,2.0,1.0,1.0,0.5,0.5,58.1,32.27883604314004,-27.53025105176324,26.468218514891564,39.05468088697272,36.51009566937818
FF,2025-07-21,90.4,-2.11,6.3,"Richards, Trevor",676801,670950,,ball,,,,,12.0,Chas McCormick singles on a ground ball to third baseman Eugenio Suárez.,R,R,R,AZ,HOU,B,,,2,2,2025,-0.35,1.73,1.16,2.54,,,,0,9,Top,,,,,,,8.90050960710972,-131.22351213052198,-7.092301880824912,-5.961936188649393,29.054125014310475,-10.810884162765973,3.35,1.62,,,,90.5,2147.0,6.6,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.9,,,,,,,,70,5,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,201.0,0.0,0.117,,,,-0.117,,-3,3,0.031,0.969,32,30,32,30,1,3,41.0,1.0,2.0,1.0,1.08,0.35,0.35,55.7,,,,,
CH,2025-07-21,78.4,-2.41,6.24,"Richards, Trevor",676801,670950,,foul,,,,,13.0,Chas McCormick singles on a ground ball to third baseman Eugenio Suárez.,R,R,R,AZ,HOU,S,,,3,2,2025,-1.02,-0.29,-0.96,2.13,,,,0,9,Top,,,,,,,5.020095682816107,-114.0283012311866,-1.4686037294215863,-9.845209337033882,21.790355542256567,-34.59720884025707,3.3,1.57,4.0,65.9,-28.0,78.3,2429.0,6.4,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.14,,,,,,,,70,6,Changeup,3,6,6,3,6,3,6,3,Standard,Standard,262.0,0.0,0.0,69.7,7.6,,0.0,88.0,-3,3,0.031,0.969,32,30,32,30,1,3,41.0,1.0,2.0,1.0,4.01,1.02,1.02,49.1,27.363678386629363,-13.11554116613893,34.46649970499751,31.572584356624947,31.550503361937416
FF,2025-07-21,91.3,-2.08,6.31,"Richards, Trevor",676801,670950,single,hit_into_play,,,,,2.0,Chas McCormick singles on a ground ball to third baseman Eugenio Suárez.,R,R,R,AZ,HOU,X,5.0,ground_ball,3,2,2025,-0.46,1.49,-0.23,2.79,,,,0,9,Top,106.62,160.14,,,,,5.691375058424158,-132.70987538088843,-6.180583204190908,-6.668378521395454,29.279171099854256,-13.397282459593171,3.3,1.57,66.0,87.4,3.0,91.6,2131.0,6.6,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.89,0.409,0.417,0.9,1.0,1.0,0.0,2.0,70,7,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,201.0,-0.005,0.348,71.0,7.7,0.462,-0.348,88.0,-3,3,0.031,0.969,32,30,32,30,1,3,41.0,1.0,2.0,1.0,1.25,0.46,0.46,56.0,25.7620832409742,0.6604032789061984,33.65270692069755,39.988659156893554,25.93845431920991
FF,2025-07-21,90.7,-2.05,6.32,"Richards, Trevor",694728,670950,,ball,,,,,12.0,Brice Matthews strikes out swinging.,R,R,R,AZ,HOU,B,,,0,0,2025,-0.49,1.73,0.05,4.19,,,676801.0,0,9,Top,,,,,,,6.313799046116731,-131.92679140767126,-3.07047731879526,-7.07898022807033,29.661985812304287,-11.599957558252283,3.46,1.67,,,,90.9,2216.0,6.6,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.94,,,,,,,,71,1,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,198.0,0.0,0.039,,,,-0.039,,-3,3,0.026,0.974,32,23,32,23,1,3,41.0,2.0,2.0,1.0,1.06,0.49,0.49,56.9,,,,,
FF,2025-07-21,91.2,-2.18,6.29,"Richards, Trevor",694728,670950,,swinging_strike,,,,,1.0,Brice Matthews strikes out swinging.,R,R,R,AZ,HOU,S,,,1,0,2025,-0.51,1.77,-0.59,3.15,,,676801.0,0,9,Top,,,,,,,5.113018861359119,-132.53897034835722,-5.754345160901562,-7.161396770693719,30.525861174458143,-10.364661989424333,3.32,1.51,,,,91.3,2285.0,6.6,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.92,,,,,,,,71,2,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,201.0,0.0,-0.046,77.3,7.3,,0.046,,-3,3,0.026,0.974,32,23,32,23,1,3,41.0,2.0,2.0,1.0,1.0,0.51,0.51,55.4,23.773210445239712,-13.735145579703516,32.1314432791148,26.71149098675038,31.82185532628048
FF,2025-07-21,91.4,-2.04,6.26,"Richards, Trevor",694728,670950,,ball,,,,,7.0,Brice Matthews strikes out swinging.,R,R,R,AZ,HOU,B,,,1,1,2025,-0.57,1.81,-0.43,1.94,,,676801.0,0,9,Top,,,,,,,5.278813014285032,-132.7162205306529,-8.868339941601231,-7.865994676281862,29.5339011757876,-9.10951845703277,3.26,1.56,,,,91.5,2303.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.96,,,,,,,,71,3,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,201.0,-0.004,0.044,,,,-0.044,,-3,3,0.026,0.974,32,23,32,23,1,3,41.0,2.0,2.0,1.0,0.94,0.57,0.57,54.6,,,,,
FF,2025-07-21,91.8,-1.95,6.35,"Richards, Trevor",694728,670950,,foul,,,,,2.0,Brice Matthews strikes out swinging.,R,R,R,AZ,HOU,S,,,2,1,2025,-0.48,1.8,-0.06,3.06,,676801.0,,0,9,Top,,,,,,,5.845073167910198,-133.36489041605572,-6.344052195407382,-7.046556158196266,30.44910730492845,-9.51860775605505,3.32,1.51,253.0,75.5,38.0,91.8,2281.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.98,,,,,,,,71,4,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,198.0,0.0,-0.088,71.7,7.4,,0.088,88.0,-3,3,0.022,0.978,32,23,32,23,1,3,41.0,2.0,2.0,1.0,0.93,0.48,0.48,59.9,17.330179644465368,-0.8695470852360941,31.114810770995167,33.96740685250695,27.359862284206663
CH,2025-07-21,79.3,-2.13,6.27,"Richards, Trevor",694728,670950,strikeout,swinging_strike_blocked,,,,,14.0,Brice Matthews strikes out swinging.,R,R,R,AZ,HOU,S,2.0,,2,2,2025,-0.98,-0.21,0.7,0.53,,676801.0,,0,9,Top,,,,,,,8.029544658692478,-115.13027164177336,-5.338250915032025,-10.178394952597287,21.354899266417856,-33.26247114565868,3.32,1.51,,,,79.5,2523.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.98,,0.0,0.0,1.0,0.0,0.0,,71,5,Changeup,3,6,6,3,6,3,6,3,Standard,Standard,257.0,0.006,-0.273,70.2,8.6,,0.273,,-3,3,0.022,0.978,32,23,32,23,1,3,41.0,2.0,2.0,1.0,3.86,0.98,0.98,51.0,30.385036056240853,-30.268169822700028,36.81379989057229,40.62105256877175,56.46951669297398
FF,2025-07-21,91.3,-2.03,6.32,"Richards, Trevor",670097,670950,,swinging_strike,,,,,2.0,Zack Short strikes out swinging.,R,R,R,AZ,HOU,S,,,0,0,2025,-0.38,1.78,0.19,2.85,,676801.0,,1,9,Top,,,,,,,6.412807313669647,-132.66025552793462,-6.66543419807814,-5.958471390194655,29.55348324411356,-9.961594019093914,3.35,1.59,,,,91.4,2220.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.97,,,,,,,,72,1,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,199.0,0.0,-0.033,74.6,6.9,,0.033,,-3,3,0.028,0.972,32,30,32,30,1,3,41.0,2.0,2.0,1.0,0.98,0.38,0.38,56.3,11.30331628594516,1.800939324375369,32.78006369492637,36.79871014576071,31.755714683100592
CH,2025-07-21,79.5,-2.21,6.23,"Richards, Trevor",670097,670950,,ball,,,,,14.0,Zack Short strikes out swinging.,R,R,R,AZ,HOU,B,,,0,1,2025,-0.94,0.16,0.29,-1.22,,676801.0,,1,9,Top,,,,,,,7.26134903730341,-115.21524165039874,-9.806172637881858,-9.792369261584945,22.22596136567712,-28.972318494569087,3.33,1.63,,,,79.4,2502.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.0,,,,,,,,72,2,Changeup,3,6,6,3,6,3,6,3,Standard,Standard,256.0,-0.006,0.021,,,,-0.021,,-3,3,0.028,0.972,32,30,32,30,1,3,41.0,2.0,2.0,1.0,3.48,0.94,0.94,52.1,,,,,
FF,2025-07-21,91.2,-2.01,6.35,"Richards, Trevor",670097,670950,,called_strike,,,,,1.0,Zack Short strikes out swinging.,R,R,R,AZ,HOU,S,,,1,1,2025,-0.58,1.61,-0.64,3.31,676801.0,,,1,9,Top,,,,,,,4.699971013477621,-132.7612237683951,-5.257893384592611,-7.881200748759048,28.11042035400938,-12.221220747898364,3.34,1.62,,,,91.5,2194.0,6.4,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.08,,,,,,,,72,3,4-Seam Fastball,3,6,6,3,6,3,6,3,Infield shade,Standard,196.0,0.0,-0.086,,,,0.086,,-3,3,0.022,0.978,32,30,32,30,1,3,41.0,2.0,2.0,1.0,1.13,0.58,0.58,57.4,,,,,
FF,2025-07-21,91.8,-1.95,6.33,"Richards, Trevor",670097,670950,strikeout,swinging_strike,,,,,12.0,Zack Short strikes out swinging.,R,R,R,AZ,HOU,S,2.0,,1,2,2025,-0.59,1.65,0.02,3.58,676801.0,,,1,9,Top,,,,,,,6.257467507916672,-133.43091566808866,-4.665792708895067,-8.454710373304309,30.016563478908083,-11.651220273754532,3.35,1.59,,,,91.8,2303.0,6.4,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.05,,0.0,0.0,1.0,0.0,0.0,,72,4,4-Seam Fastball,3,6,6,3,6,3,6,3,Infield shade,Standard,202.0,0.01,-0.327,69.5,5.7,,0.327,,-3,3,0.022,0.978,32,30,32,30,1,3,41.0,2.0,2.0,1.0,1.07,0.59,0.59,60.1,10.732662828294474,15.35062695571206,24.969092172521467,34.41205305396284,26.105496655459937
FF,2025-07-21,91.6,-2.05,6.37,"Richards, Trevor",701358,670950,,foul,,,,,11.0,Cam Smith flies out to right fielder Randal Grichuk.,R,R,R,AZ,HOU,S,,,0,0,2025,-0.72,1.62,-0.42,3.88,676801.0,,,2,9,Top,,,,,,,5.690652634372155,-133.2251751912301,-3.89055731616668,-9.762094220053696,29.742333527684107,-12.309557281279703,3.38,1.56,180.0,68.8,54.0,91.7,2296.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,54.04,,,,,,,,73,1,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,203.0,0.0,-0.048,66.1,6.0,,0.048,88.0,-3,3,0.032,0.968,32,22,32,22,1,4,41.0,1.0,2.0,1.0,1.11,0.72,0.72,55.6,1.716648164301228,10.040324938767656,28.1780787684912,34.20644414511585,22.37970741125589
FF,2025-07-21,91.9,-1.85,6.41,"Richards, Trevor",701358,670950,,ball,,,,,11.0,Cam Smith flies out to right fielder Randal Grichuk.,R,R,R,AZ,HOU,B,,,0,1,2025,-0.43,1.74,-0.9,3.94,676801.0,,,2,9,Top,,,,,,,3.3754002117169675,-133.7606741620663,-4.189967135537785,-5.908589394667197,29.865431192685776,-10.644267025866052,3.57,1.7,,,,92.2,2348.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.99,,,,,,,,73,2,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,196.0,0.0,0.034,,,,-0.034,,-3,3,0.032,0.968,32,22,32,22,1,4,41.0,1.0,2.0,1.0,0.97,0.43,0.43,58.8,,,,,
FF,2025-07-21,91.6,-2.02,6.32,"Richards, Trevor",701358,670950,field_out,hit_into_play,,,,,2.0,Cam Smith flies out to right fielder Randal Grichuk.,R,R,R,AZ,HOU,X,9.0,fly_ball,1,1,2025,-0.69,1.76,-0.22,3.22,676801.0,,,2,9,Top,197.14,102.05,,,,,6.045663125316978,-133.21039547579474,-5.758590783278047,-9.565963704979149,30.288885178560424,-10.139494870331754,3.38,1.56,298.0,88.8,38.0,91.7,2354.0,6.5,777055,543510,647304,677942,553993,672695,666971,682998,545341,53.97,0.014,0.018,0.0,1.0,0.0,0.0,3.0,73,3,4-Seam Fastball,3,6,6,3,6,3,6,3,Standard,Standard,201.0,0.006,-0.27,72.2,6.6,0.034,0.27,88.8,-3,3,0.032,0.968,32,22,32,22,1,4,41.0,1.0,2.0,1.0,0.97,0.69,0.69,55.4,3.8812686895032456,0.0255917019425514,34.822538997448326,35.39122428271915,26.96068320099176
FF,2025-07-22,93.4,1.1,5.95,"Rodriguez, Eduardo",701358,593958,,ball,,,,,11.0,Cam Smith strikes out swinging.,R,R,L,AZ,HOU,B,,,0,0,2025,0.71,1.22,-1.04,2.71,,,,0,1,Top,,,,,,,-7.061763247953241,-135.81745342356393,-5.260280639973095,10.367610567186968,28.90208235955589,-16.150889497971107,3.49,1.61,,,,93.3,2325.0,6.2,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.29,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,158.0,0.0,0.042,,,,-0.042,,0,0,0.5,0.5,32,22,32,22,1,0,12.0,1.0,6.0,1.0,1.39,0.71,-0.71,40.6,,,,,
FF,2025-07-22,93.6,1.18,5.92,"Rodriguez, Eduardo",701358,593958,,ball,,,,,11.0,Cam Smith strikes out swinging.,R,R,L,AZ,HOU,B,,,1,0,2025,0.62,1.4,-1.05,2.59,,,,0,1,Top,,,,,,,-7.1026560496602,-136.11904590379692,-5.972187414423398,9.199944869230164,29.2897189430609,-13.62981687789585,3.49,1.61,,,,93.7,2417.0,6.3,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.19,,,,,,,,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,149.0,0.0,0.078,,,,-0.078,,0,0,0.5,0.5,32,22,32,22,1,0,12.0,1.0,6.0,1.0,1.2,0.62,-0.62,38.2,,,,,
FF,2025-07-22,93.8,1.22,5.86,"Rodriguez, Eduardo",701358,593958,,called_strike,,,,,7.0,Cam Smith strikes out swinging.,R,R,L,AZ,HOU,S,,,2,0,2025,0.69,1.36,-0.57,1.74,,,,0,1,Top,,,,,,,-6.146478780047227,-136.27550693764948,-7.937111139667343,9.92626296269828,29.86501320973578,-13.6763313798949,3.5,1.55,,,,93.8,2439.0,6.4,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.14,,,,,,,,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,153.0,0.0,-0.074,,,,0.074,,0,0,0.5,0.5,32,22,32,22,1,0,12.0,1.0,6.0,1.0,1.24,0.69,-0.69,44.3,,,,,
FF,2025-07-22,94.7,1.24,5.79,"Rodriguez, Eduardo",701358,593958,,swinging_strike,,,,,14.0,Cam Smith strikes out swinging.,R,R,L,AZ,HOU,S,,,2,1,2025,0.79,1.25,0.87,2.41,,,,0,1,Top,,,,,,,-2.721516375302249,-137.82853287477778,-5.92930837910429,10.627924732765814,30.455802203426632,-15.125610908863512,3.38,1.56,,,,94.7,2452.0,6.3,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.24,,,,,,,,1,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.0,-0.073,69.8,6.8,,0.073,,0,0,0.5,0.5,32,22,32,22,1,0,12.0,1.0,6.0,1.0,1.29,0.79,-0.79,38.1,-10.282750639492392,22.149537539710728,43.49802673295738,49.28472566248897,8.654339039229127
FF,2025-07-22,94.6,1.19,5.8,"Rodriguez, Eduardo",701358,593958,,foul,,,,,3.0,Cam Smith strikes out swinging.,R,R,L,AZ,HOU,S,,,2,2,2025,0.73,1.28,0.6,3.29,,,,0,1,Top,,,,,,,-3.177439617106223,-137.72697783938054,-3.7177974358048624,10.04102600289423,31.37629192414103,-15.28382447004462,3.38,1.56,239.0,75.8,31.0,94.3,2418.0,6.2,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.34,,,,,,,,1,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,142.0,0.0,0.0,67.5,6.5,,0.0,88.0,0,0,0.5,0.5,32,22,32,22,1,0,12.0,1.0,6.0,1.0,1.27,0.73,-0.73,36.0,-1.079287835132226,11.26409806656145,34.31235297255168,44.70504658153197,19.22232853241642
FF,2025-07-22,93.7,1.24,5.79,"Rodriguez, Eduardo",701358,593958,strikeout,swinging_strike,,,,,12.0,Cam Smith strikes out swinging.,R,R,L,AZ,HOU,S,2.0,,2,2,2025,0.39,1.09,0.64,3.53,,,,0,1,Top,,,,,,,-2.4153727390178745,-136.54900457285564,-2.5692710624037387,5.458702986003819,27.70263828073601,-18.11474141021172,3.38,1.56,,,,93.9,2331.0,6.2,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.34,,0.0,0.0,1.0,0.0,0.0,,1,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,156.0,0.022,-0.233,69.2,6.0,,0.233,,0,0,0.5,0.5,32,22,32,22,1,0,12.0,1.0,6.0,1.0,1.48,0.39,-0.39,38.4,-6.96289972362704,27.1101206702285,31.67923028382497,44.7132314896371,12.149403875841765
FC,2025-07-22,92.1,1.18,5.86,"Rodriguez, Eduardo",514888,593958,,foul,,,,,1.0,Jose Altuve pops out to second baseman Ketel Marte.,R,R,L,AZ,HOU,S,,,0,0,2025,0.06,0.76,-0.51,2.54,,,,1,1,Top,,,,,,,-4.4409185609503545,-134.1360653474557,-4.270540389855263,1.7174421779000435,28.14924899636165,-22.24534073401154,2.89,1.3,,106.6,48.0,,2369.0,6.3,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.21,,,,,,,,2,1,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,154.0,0.0,-0.039,75.0,7.7,,0.039,106.6,0,0,0.522,0.478,32,35,32,35,1,0,12.0,1.0,6.0,2.0,1.91,0.06,-0.06,39.1,24.60741375961114,-18.097146173714737,27.10533577422928,29.70098369031212,33.50410750936259
FF,2025-07-22,95.9,1.05,5.79,"Rodriguez, Eduardo",514888,593958,,ball,,,,,13.0,Jose Altuve pops out to second baseman Ketel Marte.,R,R,L,AZ,HOU,B,,,0,1,2025,0.46,1.37,-0.26,0.4,,,,1,1,Top,,,,,,,-4.474990251097329,-139.18299410538276,-11.719112762485434,6.976927127414959,30.67281702295193,-11.887559625213138,2.96,1.32,,,,95.8,2399.0,6.3,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.16,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,146.0,0.0,0.028,,,,-0.028,,0,0,0.522,0.478,32,35,32,35,1,0,12.0,1.0,6.0,2.0,1.11,0.46,-0.46,38.3,,,,,
FF,2025-07-22,94.3,1.3,5.72,"Rodriguez, Eduardo",514888,593958,,foul,,,,,6.0,Jose Altuve pops out to second baseman Ketel Marte.,R,R,L,AZ,HOU,S,,,1,1,2025,0.56,1.18,0.47,2.27,,,,1,1,Top,,,,,,,-3.379627020022863,-137.30664635317615,-5.907869899946076,7.837288038902521,28.59720979706569,-16.17035857225856,2.89,1.3,195.0,78.8,18.0,94.4,2416.0,6.2,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.31,,,,,,,,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,150.0,0.0,-0.061,72.9,7.0,,0.061,88.0,0,0,0.522,0.478,32,35,32,35,1,0,12.0,1.0,6.0,2.0,1.37,0.56,-0.56,34.7,1.973569945862912,13.32040246933294,35.28045933236412,42.56972633678948,16.58205133590461
FC,2025-07-22,89.1,1.45,5.76,"Rodriguez, Eduardo",514888,593958,,ball,,,,,12.0,Jose Altuve pops out to second baseman Ketel Marte.,R,R,L,AZ,HOU,B,,,1,2,2025,-0.07,0.36,2.18,3.25,,,,1,1,Top,,,,,,,1.9491925219490829,-129.88287957445087,-0.9226054477496612,-1.2175661919217522,26.37427722932545,-28.113401554596084,3.0,1.3,,,,89.3,2207.0,6.3,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.23,,,,,,,,2,4,Cutter,0,0,0,0,0,0,0,0,Infield shade,Strategic,177.0,0.0,0.048,,,,-0.048,,0,0,0.522,0.478,32,35,32,35,1,0,12.0,1.0,6.0,2.0,2.49,-0.07,0.07,38.7,,,,,
SL,2025-07-22,82.6,1.1,5.99,"Rodriguez, Eduardo",514888,593958,,foul,,,,,3.0,Jose Altuve pops out to second baseman Ketel Marte.,R,R,L,AZ,HOU,S,,,2,2,2025,-0.32,-0.33,0.76,2.5,,,,1,1,Top,,,,,,,-0.1377383068209183,-120.3381587633889,-0.8581801676969675,-3.0812541202101644,22.38945473018605,-35.3967439362313,2.89,1.3,293.0,89.5,35.0,82.9,2302.0,6.4,777040,645444,647304,606466,677942,672695,666971,682998,545341,54.14,,,,,,,,2,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Strategic,297.0,0.0,0.0,67.0,6.5,,0.0,89.5,0,0,0.522,0.478,32,35,32,35,1,0,12.0,1.0,6.0,2.0,3.65,-0.32,0.32,43.2,-2.99872904044486,20.688936379495573,26.219299380538587,47.109683201781166,17.66309418042911
